,NonStopwordsQuoteText,Topic,Topic_Prob,TopicWords,Batch
6512,לכולכם וועדת החינוך התרבות והספורט באייר תשעז 1652017 1110 מצוינות וסגירת פערים לימודיים לציון השוויון קהילת יוצאי אתיופיה,חינוך,0.572845,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
19007,ראשית להודות לבוא פרי החלומות מאחר שהיינו מזמן יחד בגני תקווה דיברת הרצונות החלומות הנה החלומות יכולים להתגשם,בריאות,0.5726197,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
5789,להזכיר מובילה הלוואי והממשלה הלוואי והמשטרה הלוואי ומשרד התחבורה הלוואי ומשרד החינוך הלוואי ומשרד הלוואי הגורמים משקיעים 10% ממה משקיעים בניסיון גורם ביצועי יכולים לקום אפרופו המואזין ולצעוק מואזין שאפשר יכולים מטורף,נשים,0.5725931,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
16262,נמשיך הסעיף היושב-ראש שעוד תיעשה חשיבה בכיוון שנעבור לציין שהסעיפים שכבר עברנו עליהם לאור הערות שהתקבלו עשינו תיקונים טכניים לציין מופיע בנוסח המשולב שלפניכם,נשים,0.5725467,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
24239,החינוך התרבות והספורט יא באדר תשעו 21 במרץ והנושא בניית תשתיות למוסדות חינוך במגזר הבדואי בהשתתפות החקלאות ופיתוח הכפר אסביר לכאורה מכיר מבין הועדה קיימה סיור במוסדות החינוך המגזר הבדואי,חינוך,0.57231194,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
10576,סמכויות מיוחדות להתמודדות נגיף הקורונה מיקום לבידוד מטעם וצווי סגירה מנהליים הוראת התשף,קורונה,0.5722475,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
19034,מזכיר לחבריי ולחברותיי שרשמנו לפנינו ההתייחסות השר לנושא הסמכות המקומית שמענו אמירתו החשובה שהחוק מקנה סמכות לשקול ולהורות הקמת מחלקות כלכליות נוספות בבתי משפט מחוזיים בראשיתו מהלך נעלמת מעיניהם השר העובדה,קורונה,0.5721299,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
3321,ה-31 באוקטובר יא בחשוון התשעח החינוך התרבות והספורט תכנית החומש במגזר הבדואי לציון הנגב,חינוך,0.5720562,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
7008,רבותיי ברוכים הבאים מקדם הבריאות יושב-ראש לשעבר יולי יואל אדלשטיין שבא לכבד אותנו ולכבד המנכל הקודם אלברט לראשונה מקיימים ישיבה מיוחדת פרידה ממנכל היוצא הראוי לקיים ישיבה כזאת בראש המערכת אמנם המערכת הפוליטית ואמנם יושב שעמד בראש המערכת שהתנהלה כוועדת שירות היינו לעזר בדברים שהיינו צריכים מינינו מנכל פי יושב-ראש לשעבר השר יולי אדלשטיין,בריאות,0.571093,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
6863,מודה למיכל בירן ידידתי שפה תתמודד יחד איתי באחריות הלא האחריות מחולקת,בריאות,0.5708697,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
8890,במסגרת עבודתנו צריכים לייצג הציבור לייצג כלל הציבור כול מודה קיום הדברים הבאים ששימשתי כיושב-ראש ספק הרגשת בחודשים אחורה כשהקורונה בהשתוללות ספק שלוועדה תפקיד לאזן בריאות הציבור ודאגה לציבור לבוא ולהגיד קורונה והיו אצלך הגיעו,כלכלי,0.570731,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
7721,מתחילים הכלכלה שמשפיע יוקר המחיה בישראל ההשלכות הכלכליות העומסים בנמלי בבוקר להתייחס שאירע בלילה הרוגה נוספת בתאונת דרכים לצערנו ההרוגה אימא סיעת תקווה חדשה וראש המטה גדעון סער דקל שולחים נחמה לקרן ולמשפחה האסון ההרוגים בתאונות דרכים מניח דעתנו המשך ישיר שקיימנו ונקיים שאכן ממשלת כולה מתגייסת לסוגיית התאונות בדרכים,בריאות,0.5706648,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
8351,בצילום חייב מזהירים פוגעים באנשים בעתיד נטפל ברירה להתמודד בפשרות שמראש עליהן ההשלכות תבינו שרוצה הכוונות טובות שמחפש לפגוע במישהו,כלכלי,0.57039076,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
6060,כדרכם דיוני אבקש מהיועצים המשפטיים להזכיר המסגרת שבה עוסקים ומכיוון שהתקנות מוצעות על-ידי תציג אותן מבין ישנן הבנות הייעוץ המשפטי לבין הגורמים המתקינים נעמוד הדברים,קורונה,0.57030976,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
6015,שישי טז בחשון התשפב פרק התחשבנות בתי חולים לקופות חולים ההתייעלות הכלכלית חקיקה להשגת יעדי התקציב התקציב ו-2022 התשפא-2021 מ/1443,כלכלי,0.57026184,"('0.017*""הכלכלית"" + 0.014*""התקציב"" + 0.012*""התכנית"" + 0.010*""חקיקה"" + 0.010*""פרק"" + 0.007*""המדיניות"" + 0.007*""ההסדרים"" + 0.006*""ליישום"" + 0.005*""העוני"" + 0.005*""הלאומי""',)",2
17760,תראו קיבלנו נתונים לפיהם בעשור האחרון נהרגו למעלה מ-40 ונפצעו למעלה מ-800 בכביש 66 כביש ארוך כביש יחסית קצר זכה לכינוי הלא מחמיא כביש הדמים העובדה הכביש נכנס להבנתי לתכנית החומש התחבורה צפויים שינויים לטובה נורא ובלתי נסבל,בריאות,0.5701802,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
24369,התכנסנו דחוף שיזמתי ממצאים קשים במחקר החינוך אלימות ואפלייה כלפי תלמידים יוצאי אתיופיה במערכת החינוך בהמשך להעלאת הממצאים באתר וואלה,חינוך,0.5697424,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
15467,אציג השינויים שהוכנסו בנוסח שמונח בפניכם הנוסח שמונח בפניכם משקף מהלך השינויים שביקשה במהלך,נשים,0.56967974,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
4863,מתווה פתיחת השמים לנכנסים וליוצאים מישראל המשך לדיונים קודמים שנעשו נפתח המעבדה שדווח בדיונים קודמים שבמהלך אוקטובר מעבדה עובדת בנתבג בנובמבר ומעבדה,בריאות,0.5695193,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
8401,קברים קברים תיקי אימוץ פועלים המישורים פועלת במישור האימוץ איזשהן הסכמות לאט לאט התחלתי הקברות המקרה שתי משפחות בבית-המשפט וכדי לסייע להן הרצתי הגעתי להסכמה שעלות פתיחת המצבה והבדיקות חשבון נקיים בירושלים במחנה דוד קברים,חינוך,0.56937504,"('0.091*""החינוך"" + 0.024*""התרבות"" + 0.022*""והספורט"" + 0.017*""חינוך"" + 0.012*""הלימודים"" + 0.012*""הספר"" + 0.011*""שנת"" + 0.010*""במערכת"" + 0.008*""מערכת"" + 0.007*""תלמידים""',)",2
22864,אוקיי ארבעה תיקונים לנוסח שהוועדה אישרה שניים קטנים שהממשלה ביקשה לסדר ושניים התיקונים מבין שסוכמו בהסכמה הקואליציה לאופוזיציה לתקן,נשים,0.5693128,"('0.017*""מעמד"" + 0.017*""לקידום"" + 0.017*""האישה"" + 0.010*""מגדרי"" + 0.009*""שירותים"" + 0.008*""פותחת"" + 0.008*""ולשוויון"" + 0.007*""הנוסח"" + 0.007*""נוסח"" + 0.007*""שינויים""',)",2
16538,צוהריים התכנסנו לדון בתקנות חינוך שמגיעות אלינו מעת לעת בהמשך להחלטות קבינט הקורונה תכף נעבור עליהן מסודרת אסתי נציגת הבריאות אתן התקנות ונדון,קורונה,0.5688481,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
15167,הכלכלה 1 בפברואר יט בשבט התשפא סמכויות מיוחדות להתמודדות נגיף הקורונה הוראת הגבלות הפעלת שדות תעופה וטיסות 9 התשפט-2021 הגיע ה-1 בפברואר אתנו בזום התחבורה רננה שחר אמרת בתקנות האלו,קורונה,0.5686918,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
6334,עומדות בפנינו סמכויות מיוחדות 9 ומס 10 שהן הגבלת יציאה מישראל שביקשה שעוד הסתיים מהדיון הקודם שבו צריכים מהממשלה מחכים לתקנות שאושרו הלילה,קורונה,0.568604,"('0.021*""התקנות"" + 0.020*""הקורונה"" + 0.012*""הוראת"" + 0.011*""נגיף"" + 0.010*""סמכויות"" + 0.008*""להתמודדות"" + 0.008*""מיוחדות"" + 0.007*""בתקנות"" + 0.006*""פעילות"" + 0.005*""הגבלת""',)",2
239,להמשיך דיוני כלכלה הפעם שהביא לכאן אופיר אקוניס יציג סוגיית קבלת עדכון ניתוח הנתונים והמדגם המייצג בשיטת המדידה אופיר ביוזמתך בהובלתך אנא פתח ונשאיר להתייחס ולסכם כראוי ברוך רון כץ איתנו אופיר,בריאות,0.5686006,"('0.016*""החולים"" + 0.013*""הבריאות"" + 0.010*""חולים"" + 0.008*""בתי"" + 0.007*""הילד"" + 0.006*""נוער"" + 0.004*""הטיפול"" + 0.004*""לזכויות"" + 0.004*""בבתי"" + 0.003*""הדרכים""',)",2
