QuoteText,OriginalTopic,Topic,Topic_Prob,,,,,,,
"משרד העבודה והרווחה והשירותים החברתיים יישם את התוכנית לשדרוג תעסוקתי של יוצאי אתיופיה בין השנים 2019-2016. התוכנית יושמה כחלק מהתוכנית הממשלתית לשילוב יוצאי אתיופיה שמוביל משרד ראש הממשלה. בתוכנית השתתפו כ-4,000 משתתפים. כמו כן, 50 משתתפים קיבלו מענקים למימון הכשרות, 450 משתתפים השתתפו בהכשרות מקצועיות, 180 משתתפים למדו הנדסאות, 265 השתתפו בהכשרות ושילוב בהיי-טק, 300 השתתפו בתוכנית לאקדמאים מצטיינים. 85 אחוזים מתוכם הושמו בעבודה, כ-35 אחוזים דיווחו על שיפור בשכר ו-65 אחוזים דיווחו כי חל שיפור בתנאי העבודה.",נשים,עולים,0.8763864,,,,,,,
"גנבת אמצעי לחימה מצה""ל היא לא רק נזק לצבא הגנה לישראל כמובן מאליו, אלא היא גורם אולי מרכזי שמאפשר אלימות ברמה הגבוהה ביותר, אלימות בנשק חם בחברה הישראלית. עבירות של רצח, הריגה, מתבצעות כאשר לרוב הנשק שבו מבוצעת אותה העבירה הוא נשק צה""לי, נשק שנגנב בצורה כזאת או אחרת מרשותו של צה""ל. קיומו של נשק צה""לי, אפשר אגב נשק אחר, אבל נשק צה""לי כמרכיב מרכזי, הייתי אומר, באינוונטר הנשק הבלתי חוקי שנמצא בחברה הישראלית, מייצר גם מאזן אימה מול כוחות שיטור במקומות שבהם האלימות והעבירות בנשק חם הפכו להיות מחזה שבשגרה, והוא נקודה של ראשית הצירים לתהליך שבסופו של יום, הייתי אומר, מפר את ההסכמה או את הסעיף המרכזי בהסכם הלא כתוב בין מדינה לאזרחיה, שהמדינה מחויבת לשמור על ביטחונו האישי של האזרח. ",נשים,בטחון,0.87633014,,,,,,,
בוקר טוב גברתי ותודה על רשות הדיבור. האזנו בקשב רב לדברים שנאמרו על-ידי גברתי ועל-ידי חבר הכנסת פורר ועל-ידי נציגי המדינה בדיון הקודם לגבי הפרשנות של התחולה של הצעת החוק. לאור ההערות שלנו בדיון הקודם לגבי היקף הפגיעה שתיגרם לישראלים ולעסקים ישראלים כתוצאה מהנוסח הנוכחי בקשנו  להציע שלושה תיקונים שבראייתנו ימתנו את הפגיעה שנגרמת כתוצאת מהצעת החוק בלי לפגוע בקידום התכליות שהצעת החוק רוצה לקדם ובלי לגרום לפגיעה ביכולת של המדינה למנוע את אותן תופעות פסולות שתוארו בדיונים הקודמים.,נשים,בלי,0.8761212,,,,,,,
"בוקר טוב לכולם. בוקר טוב לכולן. אני פותחת את הישיבה של הועדה לקידום מעמד האישה ולשוויון מגדרי. היום 31 במאי 2016 ואנחנו מקיימים את הדיון הזה לכבוד יום הסטודנט, יום מיוחד שהוחלט עליו בכנסת, באישור יושב ראש הכנסת חבר הכנסת יולי אדלשטיין וביוזמתן של חברות הכנסת מירב בן ארי ועליזה לביא. ",נשים,נשים,0.87563705,,,,,,,
"בוקר טוב לכולן, בוקר טוב לכולם, אני פותחת את הישיבה של הוועדה לקידום מעמד האישה ולשוויון מגדרי. היום ה-15 במאי, 2019. היום נעסוק בתפיסותיהן של נשים שהורשעו ברצח או הריגה של בן הזוג. תהיה הצגה של מחקר, ותיכף נשמע את פרטיו. נקבל את החוקרת שנמצאת אתנו היום, תמר דהאן.",נשים,נשים,0.8751355,,,,,,,
"ב-19 בספטמבר נהרג פועל מהכפר זרזיר, עדנן מזריב, הוא התחשמל בשעת גיזום עצים מקו מתח חשמל; ב-29 בספטמבר נהרג פועל מבועיינה-נוג'ידאת, עבד אלמג'יב חסן נאבלסי, שנפל מגובה באתר בנייה בטבריה; והקורבן האחרון ב-30 בספטמבר, חיים יעקב שלום מבית""ר עילית, הוא נהרג בתאונה קטלנית בעת שתקרה קרסה באתר עבודה בעפולה. אלו שמות ההרוגים. אבל בל נשכח שאנחנו מדי יום שומעים על עוד תאונות, אומנם בלי הרוגים, אבל אתמול שמענו על עוד שתי תאונות ביישובים ערביים, עדות לחשיבות של העבודה שאנחנו עושים. פועל בניין באתר בנייה בכפר קאסם שנפגע באופן בינוני, ועוד תאונה בכפר ג'לג'וליה, פועל שנפגע באורח קשה מאוד. כמובן שאנחנו מאחלים לכולם החלמה מהירה. ",נשים,בטחון פנים,0.8748938,,,,,,,
"בוקר טוב. ביקשתי את הדיון הזה כי הגיעו לאוזניי סיפורים על נשים שנאלצו להמתין ימים ארוכים, לפעמים אפילו שבועות עד ביצוע ההפלה מרגע שבעצם אושרה ההפלה. אני לא יודע נתונים מדויקים, ראיתי אתמול את הנתונים שפרסמה הלשכה לסטטיסטיקה. אני יודע שיש את זה ביניהם לבין משרד הבריאות, משרד הבריאות אולי יסביר. יכול להיות שמשרד הבריאות זה כולל גם הפלות שלא כוללות את הוועדות להפסקת הריון. נשאל, אני לא יודע, אולי יש פה כאלה שיודעות לענות אז יענו במקום משרד הבריאות. ",נשים,נשים,0.87155527,,,,,,,
"אני רוצה לומר שאלה אחד הימים היותר חשובים, אם לא החשוב ביותר שיש לנו כאן בכנסת. הנושא לא מטופל מספיק. הדיון הראשון של הוועדה לזכויות הילד עסק בכשלי המערכות, 'איך המערכת פספסה אותי?' מאחר ואנחנו נחשפים ללא מעט עדויות של בעיקר קטינים, שהיה ניתן גם למנוע וגם לאחר פגיעה לזהות, לטפל, להדריך ולהפוך את הדרך לקלה הרבה יותר. הנושא הזה לא מטופל מספיק במדינת ישראל ויש לנו עוד דרך ארוכה וזה הדבר הראשון במעלה, בעיני, שכנסת ישראל צריכה לעסוק בו, לא פחות מאשר מקרה חירום לאומי. ",נשים,רווחה,0.87075907,,,,,,,
"אז קודם כול, אני רוצה להודות לויצ""ו שניסחו עבורנו את הצעת החוק, ולעמותות ולפורום המקלטים. הצעת החוק הזו היא תולדה של תיקון לחוק קודם שחוקקתי, גם עליזה לביא חברתי, שהבנו שיש מצוקה לנשים שנאלצות בעצם לוותר על הבטחת ההכנסה שלהן. אחר כך ראינו שהחוק הזה, שהיו לנו כוונות טובות לגביו, בעצם לא משרת את המטרה שלשמה נתכנסנו, החוק הזה לא תיקון את העיוותים. ",נשים,רווחה,0.8695514,,,,,,,
"שוחחתי השבוע עם מנכ""ל משרד הביטחון, והוא אמר לי, אנחנו רוצים להביא לשם מישהו טוב מאוד ומתאים מאוד. אני לא בטוח שאני מדייק במילים, אבל זה היה המסר. ולכן הם לא בחרו כרגע מנהל אגף השיקום, אלא בחרו מנהל זמני, ועדיין זה הופך לנו את הסוגיה לסוגיה מורכבת בגלל כל ההיבט החוקי של איך מנהלים מכרזים במדינה.",נשים,בטחון,0.8695028,,,,,,,
"אין חובת ייצוג לעולים חדשים בחברות ממשלתיות ובתאגידים הציבוריים. בשנת 2018 עבדו בחברות ממשלתיות החייבות בייצוג הולם שיש להם מעל 50 עובדים, 48,451 עובדים מהם 1,022 יוצאי אתיופיה שהם 2.11% מכלל העובדים. זה יותר מהיעד שקבעה הממשלה. מתוך 35 חברות ממשלתיות, 18 חברות עמדו ביעד הייצוג ו-17 לא עמדו ביעד הייצוג. בתאגידים ציבוריים בשנת 2018 עבדו 19,302, מהם 391 יוצאי אתיופיה שהם 2.03% מכלל העובדים. רק חמישה תאגידים עמדו ביעד הייצוג. 17 מהתאגידים לא עמדו ביעד. ב-2019 ארבעה תאגידים עמדו ביעד. יש לזכור שחשוב לבדוק תעסוקה איכותית ולא רק כמותית. ",נשים,עולים,0.86917603,,,,,,,
"אני זכרתי שאצלי, כשאני הייתי קטנה, היו מגיעים לבית הספר ובוחנים את כולם על כל מיני כלים. ולכל תלמיד התאימו כלי. ואחרי שהתאימו לו כלי, כל אחד היה יכול לשלם, לדעתי זה היה מאה חמישים או מאתיים שקל לחודש, והיית נכנס לתזמורת בית הספר, ולומד באמת על כלים קלאסיים. ",נשים,חינוך,0.8678566,,,,,,,
"בוקר טוב לכולם. אני פותחת את הישיבה של הוועדה לקידום מעמד האישה ולשוויון מגדרי. היום 11 ביולי 2016, ואנחנו היום מדברות על השקופות – נשים חסרות מעמד במדינה.",נשים,נשים,0.86775637,,,,,,,
"צהריים טובים. אני שמחה לפתוח את הדיון בנושא יישום חוק הפיקוח על שירותים פיננסיים (שירותים פיננסיים מוסדרים), התשע""ו-2016. הנושא הוא נושא אכיפה, זה המשך ישיבה מחודש שעבר. ",נשים,כלכלי,0.86756307,,,,,,,
